CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE
10340;50;500270;SESAU_USF_DR_WALFRIDO_AZAMBUJA_ALVES_PEREIRA;RUA_FILOMENA_SEGUNDO_NASCIMENTO;JARDIM_MONUMENTO;-20,52701;-54,60255
10367;50;500270;SESAU_UBS_DR_CELSO_LACERDA_DE_AZEVEDO_PIONEIRA;RUA_ANA_LUIZA_DE_SOUZA;PIONEIRA;-20,51518;-54,60938
10413;50;500270;SESAU_USF_DR_SONI_LYDIA_SOUZA_WOLF_MACAUBAS;AVENIDA_DOS_CAFEZAIS;JARDIM_MACAUBAS;-20,54298;-54,60427
10421;50;500270;SESAU_USF_DRA_MARLY_ANNA_TATTON_BERG_G_PEREIRA_MARABA;RUA_TORQUARTO_NETO;JD_MARABA;-20,43444;-54,58205
10634;53;530010;UBS_1_PARANOA;QD_21_AREA_ESPECIAL_CONJUNTO_15;PARANOA;-15,76913;-47,77991
10642;53;530010;UBS_01_SAMAMBAIA;QS_408_AREA_ESPECIAL_01;SAMAMBAIA_NORTE;-15,86213;-48,07976
10650;53;530010;UBS_2_PLANALTINA;ENTRE_QUADRAS_1_10_AREA_ESPECIAL;PLANALTINA;-15,61241;-47,6454
10677;53;530010;UBS_03_SAMAMBAIA;QN_429_CONJUNTO_F_LOTE;SAMAMBAIA_NORTE;-15,78;-47,93
10685;53;530010;UBS_04_SAMAMBAIA;QN_512_CONJUNTO_2_LOTE;SAMAMBAIA_SUL;-15,87891;-48,06898
10707;53;530010;UBS_1_ASA_NORTE;SGAN;ASA_NORTE;-15,77287;-47,89265
10723;53;530010;UBS_2_ASA_NORTE;EQN_114_115;ASA_NORTE;-15,74291;-47,89151
10731;53;530010;UBS_1_CRUZEIRO;SHCES_QUADRA;CRUZEIRO_NOVO;-15,79902;-47,94317
10758;53;530010;UBS_2_CRUZEIRO;SRES_LOTE;CRUZEIRO_VELHO;-15,78349;-47,93589
10774;53;530010;UBS_02_SAMAMBAIA;QS_611_AREA_ESPECIAL;SAMAMBAIA_NORTE;-15,87555;-48,10977
10790;53;530010;UBS_1_SAO_SEBASTIAO;CENTRO_DE_MULTIPLAS_ATIVIDADES_CONJ;CENTRO;-15,90244;-47,77262
10820;53;530010;UBS_1_GAMA;EQ_6_12_AREAS_ESPECIAIS;SETOR_SUL_GAMA;-16,02068;-48,08476
10928;53;530010;UBS_02_TAGUATINGA;QND_LOTE_A_PRACA_DO_BICALHO;TAGUATINGA_NORTE;-15,77406;-47,93401
10960;53;530010;UBS_07_TAGUATINGA;QNM_36_AREA_ESPECIAL_N;TAGUATINGA_NORTE;-15,80773;-48,09684
10987;53;530010;UBS_2_CEILANDIA;QNN_15_LOTE_F;CEILANDIA_NORTE;-15,8078;-48,12057
10995;53;530010;UBS_3_CEILANDIA;QNM_15_LOTE_D_AREA_ESPECIAL;CEILANDIA_SUL;-15,83099;-48,09669
11002;53;530010;UBS_4_CEILANDIA;QNN;CEILANDIA_SUL;-15,83561;-48,10505
11010;53;530010;UBS_5_CEILANDIA;QNM_16_LOTE_F_AREA_ESPECIAL;CEILANDIA_NORTE;-15,80567;-48,10995
11029;53;530010;UBS_6_CEILANDIA;EQNP_10_14_LOTES_E_F_G_H;CEILANDIA;-15,84015;-48,11432
11037;53;530010;UBS_7_CEILANDIA;QNO_10_AREA_ESPECIAL_D_E;SETOR_O;-15,79562;-48,13102
11045;53;530010;UBS_8_CEILANDIA;EQNP_13_17_LOTES_A_B_C_D_P_NORTE;CEILANDIA_NORTE;-15,80697;-48,12992
11053;53;530010;UBS_9_CEILANDIA;EQNP_28_32_LOTES_A_B_C_D;CEILANDIA_SUL;-15,84677;-48,12352
11061;53;530010;UBS_11_CEILANDIA;EQNO_17_18_AREA_ESPECIAL;EXPSANSAO_SETOR_O;-15,79828;-48,13342
11096;53;530010;UBS_3_PLANALTINA;SETOR_HOSPITALAR_AREA_ESPECIAL_S_N;PLANALTINA;-15,53853;-47,70063
11118;53;530010;UBS_01_GUARA;QI_06_AREA_ESPECIAL_LT_A;GUARA_I;-15,81823;-47,98649
11126;53;530010;UBS_01_NUCLEO_BANDEIRANTE;3_AVENIDA_AREA_ESPECIAL_N_3;NUCLEO_BANDEIRANTE;-15,87052;-47,96551
11134;53;530010;UBS_02_RECANTO_DAS_EMAS;QUADRA_102_AREA_ESPECIAL;RECANTO_DAS_EMAS;-15,89893;-48,06622
11150;53;530010;UBS_01_ASA_SUL;SGAS_QUADRA_612_LOTES;ASA_SUL;-15,83281;-47,90929
11169;53;530010;UBS_01_RIACHO_FUNDO_I;QN_07_AREA_ESPECIAL_09_RIACHO_FUNDO_I;RIACHO_FUNDO;-15,88089;-48,02426
11177;53;530010;UBS_1_LAGO_NORTE;SHIN_QI_3;LAGO_NORTE;-15,72587;-47,87387
11185;53;530010;UBS_01_CANDANGOLANDIA;EQ_5_7_AREA_ESPECIAL_CANDANGOLANDIA;CANDANGOLANDIA;-15,78;-47,92992
11207;53;530010;UBS_10_CEILANDIA;QNN_12_AREA_ESPECIAL_1;CEILANDIA_SUL;-15,8245;-48,11342
11215;53;530010;UBS_1_BRAZLANDIA;ENTRE_QUADRA_6_8_AREA_ESPECIAL_3_SETOR_NORTE;SETOR_NORTE;-15,67722;-48,19502
11258;53;530010;UBS_1_SOBRADINHO_II;AR_13_AREA_ESPECIAL_CONJUNTO_7_LOTE;SOBRADINHO_II;-15,55097;-47,86035
11266;53;530010;UBS_02_GUARA;QE_23_AREA_ESPECIAL;GUARA_II;-15,83288;-47,97347
11274;53;530010;UBS_03_GUARA;QE_38_AREA_ESPECIAL;GUARA_II;-15,84917;-47,97
8990;35;354990;UBS_SANTANA;AVENIDA_RUI_BARBOSA;SANTANA;-23,14942;-45,90462
11355;53;530010;UBS_3_ASA_NORTE_VILA_PLANALTO;RUA_PIAU_ACAMPAMENTO_PACHECO_FERNANDES;VILA_PLANALTO;-15,79482;-47,84828
11363;53;530010;UBS_5_NOVA_BETANIA_SAO_SEBASTIAO;DF_140_KM;SAO_SEBASTIAO;-15,99574;-47,80924
11495;53;530010;UBS_6_ALMECEGAS_BRAZLANDIA;FAZENDA_ALMECEGAS_BR_DF_180_DF_205_KM_05;BRAZLANDIA;-15,53875;-48,16888
11509;53;530010;UBS_7_INCRA_08_BRAZLANDIA;QUADRA_15_LOTE_02_LOJA_01_INCRA_08;INCRA_08;-15,74247;-48,16964
11517;53;530010;UBS_2_CATINGUEIRO_FERCAL;ROD_DF_205_OESTE_KM_13_NUCLEO_RURAL;FERCAL;-15,57408;-48,51217
11568;53;530010;UBS_3_NOVA_COLINA_SOBRADINHO;AE_NOVO_SETOR_DE_MANSOES_NOVA_COLINA;SOBRADINHO;-15,65055;-47,75713
11576;53;530010;UBS_11_RAJADINHA_PLANALTINA;NUCLEO_RURAL_RAJADINHA_II_RUA_2_LOTE_16_17;PLANALTINA;-15,74667;-47,6627
11584;53;530010;UBS_14_TABATINGA_PLANALTINA;NUCLEO_RURAL_DE_TABATINGA_S_N;PLANALTINA;-15,82038;-47,5711
11592;53;530010;UBS_16_PIPIRIPAU_PLANALTINA;NUCLEO_RURAL_PIPIRIPAU_II_AREA_ESPECIAL;PLANALTINA;-15,60248;-47,67435
11606;53;530010;UBS_4_JARDIM_II_PARANOA;POSTO_DE_SAUDE_RURAL_JARDIM_II_DF_285_KM_19;PARANOA;-16,04099;-47,43317
11614;53;530010;UBS_5_QUEBRADA_DOS_NERES;DF_130_KM_56_QUEBRADA_DOS_NERES_PARANOA;PARANOA;-15,90797;-47,60895
11622;53;530010;UBS_13_SAO_JOSE_PLANALTINA;NUCLEO_RURAL_SAO_JOSE_AREA_ESPECIAL;PLANALTINA;-15,70375;-47,37505
11630;53;530010;UBS_8_PADDF_PARANOA;COLONIA_AGRICOLA_BR_251_KM_07;PARANOA;-16,01348;-47,55836
11657;53;530010;UBS_04_GUARA_LUCIO_COSTA;QE23_AREA_ESPECIAL;GUARA_I;-15,81022;-47,98855
11681;53;530010;UBS_01_PARK_WAY;AREA_ESPECIAL_S_N_RURAL_VARGEM_BONITA;PARK_WAY;-15,78;-47,93
11754;32;320530;SERVICO_DE_ORIENTACAO_AO_EXERCICIO_SOE;AV_MAC_MASCARENHAS_DE_MORAES;FORTE_SAO_JOAO;-20,31734;-40,32338
11789;32;320530;UNIDADE_BASICA_DE_SAUDE_SANTO_ANTONIO;RUA_ERNESTO_BASSINI;SANTO_ANTONIO;-20,31085;-40,3509
23574;31;310620;CENTRO_DE_SAUDE_SERRA_VERDE;PRACA_FABRICIO_SOARES_DA_SILVA;SERRA_VERDE;-19,817;-43,956
11916;32;320530;UNIDADE_BASICA_DE_SAUDE_ILHA_DO_PRINCIPE;RUA_FENELON_GOMES;ILHA_DO_PRINCIPE;-20,32217;-40,34958
11924;32;320530;UNIDADE_BASICA_DE_SAUDE_JABOUR_DR_CARLITO_VON_SCHILGEN;RUA_ENGENHEIRO_CESAR_DANTAS;JABOUR;-20,26023;-40,29476
11975;32;320530;UNIDADE_DE_SAUDE_DO_QUADRO;RUA_LUCIDATO_VIEIRA_FALCAO;MORRO_DO_QUADRO;-20,31631;-40,34915
12033;32;320530;UNIDADE_BASICA_DE_SAUDE_JARDIM_CAMBURI_RAUL_OLIVEIRA_NEVES;RUA_BELMIRO_TEIXEIRA_PIMENTA;JARDIM_CAMBURI;-20,25547;-40,26946
12068;32;320530;UNIDADE_BASICA_DE_SAUDE_ALAGOANO_ARIOVALDO_FAVALESSA;SERVIDAO_ERNESTO_CALIARI;CARATOIRA;-20,31521;-40,35291
182095;21;210070;CENTRO_DE_ATENDIMENTO_PARA_ENFRENTAMENTO_A_COVID_19;RUA_NINA_RODRIGUES;CENTRO;-3,26509;-44,61902
12114;32;320530;UNIDADE_BASICA_DE_SAUDE_BAIRRO_DA_PENHA_GILSON_SANTOS;RUA_PADRE_LUIS_KOESTER;BAIRRO_DA_PENHA;-20,29792;-40,31161
12122;32;320530;UNIDADE_BASICA_DE_SAUDE_BAIRRO_REPUBLICA;R_ROSENDO_SERAPIAO_SOUZA_FILHO;REPUBLICA;-20,27258;-40,29207
12149;32;320530;UNIDADE_BASICA_DE_SAUDE_SANTO_ANDRE;RUA_DA_CORAGEM;SANTO_ANDRE;-20,27795;-40,33236
12157;32;320530;UNIDADE_BASICA_DE_SAUDE_ILHA_DE_SANTA_MARIA;RUA_JOAO_BASTOS_VIEIRA;ILHA_DE_SANTA_MARIA;-20,31273;-40,31907
12165;32;320530;UNIDADE_BASICA_DE_SAUDE_CONSOLACAO_MARIA_RANGEL_PASSOS;RUA_DESEMBARGADOR_OTAVIO_DE_CARVALHO_LENGRUBER;CONSOLACAO;-20,30324;-40,30429
12173;32;320530;UNIDADE_BASICA_DE_SAUDE_DE_FONTE_GRANDE_DR_AFFONSO_SCHWAB;GRACIANO_NEVES;CENTRO;-20,31669;-40,33691
12262;32;320530;UNIDADE_BASICA_DE_SAUDE_VITORIA;RUA_CAIS_DE_SAO_FRANCISCO;CENTRO;-20,32011;-40,34049
12696;33;330330;MMF_DE_VARZEA_DAS_MOCAS_DR_TOBIAS_TOSTES_MACHADO;ESTRADA_VELHA_DE_MARICA;RIO_DO_OURO;-22,883;-43,104
12785;33;330330;UBS_ENGENHOCA;RUA_VEREADOR_JOSE_VICENTE_SOBRINHO;ENGENHOCA;-22,87113;-43,09853
12807;33;330330;UBS_SANTA_BARBARA;RUA_JANDIRA_PEREIRA;SANTA_BARBARA;-22,87664;-43,04908
12831;33;330330;MMF_DO_BADU_DR_BARROS_TERRA_PROF_BARROS_TERRA;ESTR_ALCEBIADES_PINTO;BADU;-22,883;-43,104
12874;33;330330;UBS_MORRO_DO_ESTADO;RUA_ARAUJO_PIMENTA;MORRO_DO_ESTADO;-22,89972;-43,1215
13048;33;330330;UNIDADE_BASICA_DE_SAUDE_DO_CENTRO;RUA_VISCONDE_URUGUAI;CENTRO;-22,89205;-43,12443
13145;41;410040;U_S_CACHOEIRA;RUA_ANTONIO_RODRIGUES_DIAS;CACHOEIRA;-25,325;-49,31
13161;41;410040;U_S_JARDIM_ROMA;RUA_ARAUCARIA;JARDIM_ROMA;-25,325;-49,31
13188;41;410040;U_S_TAMBOARA;RUA_PONTAL_DO_SUL;JARDIM_GRAZIELE;-25,325;-49,31
2445;28;280030;US_HUMBERTO_MOURAO_GUIMARAES_SAO_CONRADO;RUA_A;SAO_CONRADO;-10,92504;-37,11464
13218;41;410040;U_S_TRANQUEIRA;ANTONIO_STOCHEIRO;TRANQUEIRA;-25,325;-49,31
13277;41;410040;U_S_LAMENHA;RUA_WADISLAU_BUGALSKI;LAMENHA;-25,325;-49,31
13641;41;410400;UNIDADE_DE_SAUDE_DACYR_SIQUEIRA_TREVISAN;DR_JOAO_CANDIDO;JARDIM_DA_CAMPINA;-25,306;-49,055
13684;41;410400;UNIDADE_DE_SAUDE_JOAO_HAMILTON_BELO;JULIO_GUIDOLIM;JARDIM_SANTA_ROSA;-25,306;-49,055
13226;41;410040;U_S_TANGUA;CESAR_AUGUSTO_FERRI;TANGUA;-25,325;-49,31
13692;41;410400;UNIDADE_DE_SAUDE_CONCEICAO_MARIA_DE_ANDRADE;JOSE_ROMAGNANI;JARDIM_PAULISTA;-25,29592;-49,62696
13714;41;410400;UNIDADE_DE_SAUDE_PAIOL_DE_BAIXO;BR_116_KM_50;PAIOL_DE_BAIXO;-25,09181;-48,6481
13897;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_GUARANY;RUA_IPE;JARDIM_GUARANY;-25,43062;-49,40503
13900;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_BATEIAS;JOIL_ANTONIO_BASSO;BATEIAS;-25,459;-49,528
13706;31;311510;CENTRO_ODONTOLOGICO_DR_SEPTIMIO_SALERNO;RUA_IRMA_PAULINA;CENTRO;-20,58288;-46,91843
13994;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_AGUAS_CLARAS;RUA_ALCEBIADES_AFFONSO_GUIMARAES;AGUAS_CLARAS;-25,459;-49,528
14028;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_RONDINHA;ESTRADA_DA_SEREIA;RONDINHA;-25,44719;-49,47986
14044;41;410425;US_TADEU_LUIZ_MANFRON;RUA_SILVESTRE_JAREK;CENTRO;-25,369;-49,451
14079;41;410425;PS_CONCEICAO;ESTRADA_PRINCIPAL_DA_CONCEICAO;CONCEICAO;-25,369;-49,451
14087;41;410425;PS_RETIRO;ESTRADA_PRINCIPAL_DO_RETIRO;RETIRO;-25,369;-49,451
14184;41;410430;UNIDADE_DE_SAUDE_PAULISTA;RUA_NELSON_GUIMARAES_MONTEIRO;JARDIM_PAULISTA;-24,02154;-52,35509
14265;41;410430;UNIDADE_DE_SAUDE_CENTRO_SOCIAL_URBANO;AVENIDA_AFONSO_BOTELHO;CENTRO;-24,05107;-52,37054
14273;41;410430;UNIDADE_DE_SAUDE_DR_GERMANO_TRAPLE_COHAPAR;RUA_PICA_PAU;COHAPAR;-24,05628;-52,41845
14281;41;410430;UNIDADE_DE_SAUDE_ALVORADA;RUA_MANOEL_PEREIRA_ESQ_COM_HILDA_MENIN;JARDIM_ALVORADA;-24,02367;-52,36994
14338;41;410430;UNIDADE_DE_SAUDE_DR_DELBOS_ZOLA_LEODORO_DA_SILVA;RUA_NOSSA_SENHORA_APARECIDA;VILA_CANDIDA;-24,04447;-52,40328
14346;41;410430;UNIDADE_DE_SAUDE_URUPES;RUA_SAO_JOSE;CENTRO;-24,03242;-52,37894
14621;41;410430;UNIDADE_DE_SAUDE_RIO_DA_VARZEA;ESTRADA_PARA_O_BARREIRO_DAS_FRUTAS_KM_22;ZONA_RURAL;-24,04092;-52,30758
14850;41;410580;CENTRO_DE_SAUDE_SEDE_COLOMBO;RUA_JOSE_LEAL_FONTOURA;CENTRO;-25,29069;-49,22653
14931;41;410580;CENTRO_DE_SAUDE_OSASCO;RUA_PREFEITO_PIO_ALBERTI;OSASCO;-25,292;-49,224
14958;41;410580;CENTRO_DE_SAUDE_SAO_DOMINGOS;RUA_LUDOVICO_KACHEL;SAO_DOMINGOS;-25,35494;-49,20442
14966;41;410580;CENTRO_DE_SAUDE_SANTA_TEREZA;RUA_COLIBRI;JARDIM_SANTA_TEREZA;-25,31883;-49,23265
14974;41;410580;CENTRO_DE_SAUDE_SAO_DIMAS;RUA_PRESIDENTE_FARIA;SAO_DIMAS;-25,34564;-49,13917
15164;41;410620;UBS_DEPARTAMENTO;RUA_DESEMBARGADOR_LAURO_LOPES;CENTRO;-25,67916;-49,53987
15202;41;410620;UBS_CATANDUVAS;RUA_QUINZE_DE_NOVEMBRO;CATANDUVAS_DO_SUL;-25,71022;-49,47075
16624;41;410690;UMS_AURORA;RUA_TEOFILO_MANSUR;NOVO_MUNDO;-25,49123;-49,3086
16632;41;410690;UMS_BARIGUI_PSF;RUA_ARTHUR_MARTINS_FRANCO;CIC;-25,49597;-49,33531
16659;41;410690;UMS_ESTRELA;RUA_FRANCISCO_NOWOTARSKI;FAZENDINHA;-25,47773;-49,31792
16667;41;410690;UMS_FANNY_LINDOIA;RUA_CONDE_DOS_ARCOS;LINDOIA;-25,47872;-49,27492
16675;41;410690;UMS_PAROLIN_PSF;RUA_SERGIPE;PAROLIN;-25,47164;-49,27384
16683;41;410690;UMS_SABARA_PSF;RUA_PEDRO_ANDRETTA;CIC;-25,50113;-49,34925
16691;41;410690;UMS_SANTA_AMELIA;RUA_BERTA_KLEMTZ;FAZENDINHA;-25,48476;-49,3276
16713;41;410690;UMS_SAO_MIGUEL;RUA_DESEMBARGADOR_CID_CAMPELO;CIC;-25,48023;-49,33679
16721;41;410690;UMS_TANCREDO_NEVES;RUA_PRFA_HILDA_HANKE_GONCALVES;CIC;-25,47505;-49,34367
16748;41;410690;UMS_VILA_CLARICE;RUA_ELOY_DE_ASSIS_FABRIS;NOVO_MUNDO;-25,49003;-49,28313
16756;41;410690;UMS_VILA_FELIZ;RUA_PEDRO_GUSSO;NOVO_MUNDO;-25,49738;-49,30344
16764;41;410690;UMS_VILA_GUAIRA;RUA_SAO_PAULO;VILA_GUAIRA;-25,46675;-49,27746
16772;41;410690;UMS_VILA_LEAO;PRIMO_LOURENCO_TOSIN;PORTAO;-25,48484;-49,30223
16780;41;410690;UMS_UNIAO_DAS_VILAS;RUA_INDEPENDENCIA;SAO_BRAZ;-25,42106;-49,36096
16799;41;410690;UMS_SANTOS_ANDRADE;RUA_NELSON_FERREIRA_DA_LUZ;CAMPO_COMPRIDO;-25,45772;-49,32732
16802;41;410690;UMS_BOM_PASTOR;RUA_JOSE_CASAGRANDE;VISTA_ALEGRE;-25,41371;-49,30163
16810;41;410690;UMS_JARDIM_GABINETO_PSF;RUA_ENG_JOAO_VISINONI;CIC;-25,43919;-49,36236
16845;41;410690;UMS_SAO_BRAZ;RUA_ANTONIO_ESCORSIN;SAO_BRAZ;-25,4185;-49,34784
16853;41;410690;UMS_SAO_JOSE_PSF;RUA_PIRAI_DO_SUL;AUGUSTA;-25,45582;-49,37851
16861;41;410690;UMS_NOVA_ORLEANS;AV_VEREADOR_TOALDO_TULIO;ORLEANS;-25,42868;-49,35315
16888;41;410690;UMS_CAMPINA_DO_SIQUEIRA;MARIO_TOURINHO;CAMPINA_DO_SIQUEIRA;-25,43779;-49,30782
16896;41;410690;UMS_AUGUSTA_PSF;RUA_ROBERT_REDSINSKI;CIC;-25,428;-49,273
16918;41;410690;UMS_ATENAS;RUA_EMILIA_ERICHSEN;CIC_NORTE;-25,45389;-49,35512
16926;41;410690;UMS_SANTA_FELICIDADE;VIA_VENETO;SANTA_FELICIDADE;-25,40208;-49,32847
16934;41;410690;UMS_BAIRRO_NOVO_PSF;RUA_PAULO_RIO_BRANCO_DE_MACEDO;SITIO_CERCADO;-25,54722;-49,26346
16942;41;410690;UMS_OSTERNACK_PSF;RUA_MIGUEL_ROSSETIM;SITIO_CERCADO;-25,55132;-49,24735
771120;26;260590;CENTRO_DE_FISIOTERAPIA_DA_GAMELEIRA;AVENIDA_HERMINIO_APOLONIO;NOVA_GAMELEIRA;-8,58368;-35,38793
16985;41;410690;UMS_DOM_BOSCO_PSF;RUA_ANGELO_TOZIN;CAMPO_SANTANA;-25,58146;-49,33667
17000;41;410690;UMS_SALVADOR_ALLENDE_PSF;RUA_CELESTE_TORTATO_GABARDO;SITIO_CERCADO;-25,54341;-49,2772
17019;41;410690;UMS_PALMEIRAS_PSF;RUA_JOAO_BATISTA_BURBELO;TATUQUARA;-25,55413;-49,29423
17027;41;410690;UMS_PARIGOT_DE_SOUZA;RUA_JOAO_ELOY_DE_SOUZA;SITIO_CERCADO;-25,52683;-49,26529
17035;41;410690;UMS_IRACEMA;RUA_NIVALDO_BRAGA;CAPAO_DA_IMBUIA;-25,43413;-49,21776
17043;41;410690;UMS_TRINDADE_PSF;RUA_RORAIMA;CAJURU;-25,45181;-49,20596
17051;41;410690;UMS_SOLITUDE_PSF;RUA_ISAIAS_FERREIRA_DA_SILVA;CAJURU;-25,47717;-49,19611
17078;41;410690;UMS_SAO_DOMINGOS_PSF;RUA_LADISLAU_MIKOSZ;CAJURU;-25,46806;-49,19814
17086;41;410690;UMS_LOTIGUACU_PSF;RUA_EUNICE_BETTINI_BARTOSZECK;UBERABA;-25,48581;-49,20357
17094;41;410690;UMS_CAMARGO;RUA_PEDRO_VIOLANI;CAJURU;-25,46151;-49,21478
17108;41;410690;UMS_CAJURU;RUA_PEDRO_BOCCHINO;CAJURU;-25,45229;-49,2176
17116;41;410690;UMS_SAO_PAULO;AVN_CANAL_RIO_BELEM;UBERABA;-25,45768;-49,34264
17124;41;410690;UMS_ESMERALDA;RUA_CEL_RIVADAVIA_P_DE_MORAIS;XAXIM;-25,50836;-49,26966
17140;41;410690;UMS_MORADIAS_BELEM_PSF;RUA_CEZINANDO_DIAS_PAREDES;BOQUEIRAO;-25,50736;-49,22179
17159;41;410690;UMS_IRMA_TEREZA_ARAUJO_PSF;RUA_MAESTRO_CARLOS_FRANK;BOQUEIRAO;-25,51654;-49,22588
17167;41;410690;UMS_TAPAJOS;RUA_ANDRE_FERREIRA_DE_CAMARGO;XAXIM;-25,49141;-49,26056
17175;41;410690;UMS_SAO_PEDRO;RUA_BERNARDO_MANN_S_N;XAXIM;-25,52111;-49,27003
17183;41;410690;UMS_XAXIM;RUA_BATISTA_DA_COSTA;XAXIM;-25,51656;-49,27722
17191;41;410690;UMS_ERICO_VERISSIMO_PSF;RUA_EXP_FRANCISCO_PEREIRA_DOS_SANTOS;ALTO_BOQUEIRAO;-25,53205;-49,25084
17205;41;410690;UMS_WALDEMAR_MONASTIER_PSF;RUA_ROMEU_BACH;BOQUEIRAO;-25,49733;-49,22784
17213;41;410690;UMS_JARDIM_PARANAENSE_PSF;RUA_PEDRO_NABOSNE;ALTO_BOQUEIRAO;-25,54069;-49,24041
17221;41;410690;UMS_VILA_HAUER;RUA_WALDEMAR_KOST;HAUER;-25,48219;-49,24765
17248;41;410690;UMS_VISITACAO;RUA_BLEY_ZORNING;BOQUEIRAO;-25,51858;-49,24289
17256;41;410690;UMS_CONCORDIA_PSF;RUA_DILERMANDO_PEREIRA_DE_ALMEIDA;PINHEIRINHO;-25,52839;-49,28759
17264;41;410690;UMS_NOSSA_SENHORA_DO_SAGRADO_CORACAO_PSF;RUA_ANTONIO_CLAUDINO;PINHEIRINHO;-25,5294;-49,2952
17280;41;410690;UMS_MARIA_ANGELICA_PSF;RUA_JULIO_TEODORICO_GUIMARAES;PINHEIRINHO;-25,52706;-49,27081
17299;41;410690;UMS_IPIRANGA;RUA_SANTA_REGINA;CAPAO_RASO;-25,50211;-49,2897
17302;41;410690;UMS_OSWALDO_CRUZ_PSF;RUA_PEDRO_GUSSO;CIDADE_INDUSTRIAL;-25,51156;-49,32841
17310;41;410690;UMS_POMPEIA_PSF;RUA_JOAO_BATISTA_BETTEGA;TATUQUARA;-25,56308;-49,31807
17329;41;410690;UMS_VILA_MACHADO;RUA_LAUDELINO_FERREIRA_LOPES;PINHEIRINHO;-25,51863;-49,30432
17337;41;410690;UMS_PARQUE_INDUSTRIAL;RUA_LAUDELINO_FERREIRA_LOPES;CAPAO_RASO;-25,50789;-49,30444
17345;41;410690;UMS_VILA_VERDE_PSF;RUA_EMILIO_ROMANI;CIDADE_INDUSTRIAL;-25,54218;-49,3182
17361;41;410690;UMS_MORADIAS_DA_ORDEM_PSF;RUA_JOVENILSON_DE_OLIVEIRA;TATUQUARA;-25,428;-49,273
17388;41;410690;UMS_TAIZ_VIVIANE_MACHADO_PSF;RUA_GASTAO_NATAL_SIMONE;CIDADE_INDUSTRIAL;-25,51582;-49,33109
2526;28;280030;US_FRANCISCO_FONSECA_DEZOITO_DO_FORTE;AV_ALVARO_MARCIEL;18_DO_FORTE;-10,911;-37,072
17426;41;410690;UMS_VILA_DIANA;RUA_RENE_DESCARTES;ABRANCHES;-25,36793;-49,26875
17434;41;410690;UMS_VILA_ESPERANCA_PSF;RUA_CATARATAS_DO_IGUACU;ATUBA;-25,38353;-49,198
2623;28;280030;US_WALTER_CARDOSO_VENEZA;RUA_B;VENEZA;-10,89425;-37,06523
17450;41;410690;UMS_TARUMA_PSF;RUA_JOSE_VERISSIMO;BAIRRO_ALTO;-25,42378;-49,20184
17469;41;410690;UMS_SANTA_EFIGENIA;RUA_VOLTAIRE;BARREIRINHA;-25,37702;-49,25656
17477;41;410690;UMS_SANTA_CANDIDA;AV_PARANA;SANTA_CANDIDA;-25,37527;-49,22363
17493;41;410690;UMS_FERNANDO_DE_NORONHA;RUA_JOAO_MEQUETTI;SANTA_CANDIDA;-25,37673;-49,23812
17507;41;410690;UMS_BARREIRINHA;RUA_SANTA_GEMA_GALGANI;BARREIRINHA;-25,36383;-49,26298
17515;41;410690;UMS_BACACHERI;AVN_ERASTO_GAERTNER;BACACHERI;-25,40098;-49,23932
17523;41;410690;UMS_ATUBA;RUA_RIO_PELOTAS;ATUBA;-25,39451;-49,20415
17531;41;410690;UMS_ABAETE;RUA_DELEGADO_MIGUEL_ZACARIAS;BOA_VISTA;-25,38004;-49,24587
17558;41;410690;UMS_VILA_LEONICE_PSF;AV_ANITA_GARIBALDI;CACHOEIRA;-25,35326;-49,26333
17566;41;410765;UNIDADE_DE_SAUDE_VILA_MARLI;RUA_PARAGUAI;NACOES;-25,6577;-49,30166
17590;41;410765;UNIDADE_DE_SAUDE_EUCALIPTOS;RUA_SERINGUEIRA;EUCALIPTOS;-25,64797;-49,30102
2836;28;280030;US_LAURO_DANTAS_HORA_BUGIO;RUA_PROJETADA;BUGIO;-10,99303;-37,08653
17647;41;411320;CENTRO_DE_SAUDE_DR_EUGENIO_ALVES_GUIMARAES;RUA_MARECHAL_FLORIANO_PEIXOTO;CENTRO;-25,76924;-49,72048
17736;41;411320;MARIA_LUCIA_DA_SILVEIRA_DIB_MANNE;RUA_MARINALDO_DO_ROCIO_CORTES_BERGHAUSER;DIB_MANNE;-25,77686;-49,7394
17760;41;411320;CENTRO_SOCIAL_RURAL_MARIENTAL;RUA_NOSSA_SENHORA_DO_PERPETUO_SOCORRO;DISTRITO_DA_MARIENTA;-25,7148;-49,63698
17787;41;411430;POSTO_DE_SAUDE_ELSIO_DE_ASSIS;RUA_FRANCISCO_DE_ASSIS_PEREIRA_MAGALHAES;AREIA_BRANCA_DOS_ASS;-25,86668;-49,36996
17825;41;411430;POSTO_DE_SAUDE_OLIMPIO_JOSE_DA_ROCHA;ESTRADA_PRINCIPAL;ESPIGAO_DAS_ANTAS;-25,90644;-49,34376
