CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO
11274;53;530010;UBS_03_GUARA;QE_38_AREA_ESPECIAL;GUARA_II
8990;35;354990;UBS_SANTANA;AVENIDA_RUI_BARBOSA;SANTANA
11355;53;530010;UBS_3_ASA_NORTE_VILA_PLANALTO;RUA_PIAU_ACAMPAMENTO_PACHECO_FERNANDES;VILA_PLANALTO
11363;53;530010;UBS_5_NOVA_BETANIA_SAO_SEBASTIAO;DF_140_KM;SAO_SEBASTIAO
11495;53;530010;UBS_6_ALMECEGAS_BRAZLANDIA;FAZENDA_ALMECEGAS_BR_DF_180_DF_205_KM_05;BRAZLANDIA
11509;53;530010;UBS_7_INCRA_08_BRAZLANDIA;QUADRA_15_LOTE_02_LOJA_01_INCRA_08;INCRA_08
11517;53;530010;UBS_2_CATINGUEIRO_FERCAL;ROD_DF_205_OESTE_KM_13_NUCLEO_RURAL;FERCAL
11568;53;530010;UBS_3_NOVA_COLINA_SOBRADINHO;AE_NOVO_SETOR_DE_MANSOES_NOVA_COLINA;SOBRADINHO
11576;53;530010;UBS_11_RAJADINHA_PLANALTINA;NUCLEO_RURAL_RAJADINHA_II_RUA_2_LOTE_16_17;PLANALTINA
11584;53;530010;UBS_14_TABATINGA_PLANALTINA;NUCLEO_RURAL_DE_TABATINGA_S_N;PLANALTINA
11592;53;530010;UBS_16_PIPIRIPAU_PLANALTINA;NUCLEO_RURAL_PIPIRIPAU_II_AREA_ESPECIAL;PLANALTINA
11606;53;530010;UBS_4_JARDIM_II_PARANOA;POSTO_DE_SAUDE_RURAL_JARDIM_II_DF_285_KM_19;PARANOA
11614;53;530010;UBS_5_QUEBRADA_DOS_NERES;DF_130_KM_56_QUEBRADA_DOS_NERES_PARANOA;PARANOA
11622;53;530010;UBS_13_SAO_JOSE_PLANALTINA;NUCLEO_RURAL_SAO_JOSE_AREA_ESPECIAL;PLANALTINA
11630;53;530010;UBS_8_PADDF_PARANOA;COLONIA_AGRICOLA_BR_251_KM_07;PARANOA
11657;53;530010;UBS_04_GUARA_LUCIO_COSTA;QE23_AREA_ESPECIAL;GUARA_I
11681;53;530010;UBS_01_PARK_WAY;AREA_ESPECIAL_S_N_RURAL_VARGEM_BONITA;PARK_WAY
11754;32;320530;SERVICO_DE_ORIENTACAO_AO_EXERCICIO_SOE;AV_MAC_MASCARENHAS_DE_MORAES;FORTE_SAO_JOAO
11789;32;320530;UNIDADE_BASICA_DE_SAUDE_SANTO_ANTONIO;RUA_ERNESTO_BASSINI;SANTO_ANTONIO
23574;31;310620;CENTRO_DE_SAUDE_SERRA_VERDE;PRACA_FABRICIO_SOARES_DA_SILVA;SERRA_VERDE
11916;32;320530;UNIDADE_BASICA_DE_SAUDE_ILHA_DO_PRINCIPE;RUA_FENELON_GOMES;ILHA_DO_PRINCIPE
11924;32;320530;UNIDADE_BASICA_DE_SAUDE_JABOUR_DR_CARLITO_VON_SCHILGEN;RUA_ENGENHEIRO_CESAR_DANTAS;JABOUR
11975;32;320530;UNIDADE_DE_SAUDE_DO_QUADRO;RUA_LUCIDATO_VIEIRA_FALCAO;MORRO_DO_QUADRO
12033;32;320530;UNIDADE_BASICA_DE_SAUDE_JARDIM_CAMBURI_RAUL_OLIVEIRA_NEVES;RUA_BELMIRO_TEIXEIRA_PIMENTA;JARDIM_CAMBURI
12068;32;320530;UNIDADE_BASICA_DE_SAUDE_ALAGOANO_ARIOVALDO_FAVALESSA;SERVIDAO_ERNESTO_CALIARI;CARATOIRA
182095;21;210070;CENTRO_DE_ATENDIMENTO_PARA_ENFRENTAMENTO_A_COVID_19;RUA_NINA_RODRIGUES;CENTRO
12114;32;320530;UNIDADE_BASICA_DE_SAUDE_BAIRRO_DA_PENHA_GILSON_SANTOS;RUA_PADRE_LUIS_KOESTER;BAIRRO_DA_PENHA
12122;32;320530;UNIDADE_BASICA_DE_SAUDE_BAIRRO_REPUBLICA;R_ROSENDO_SERAPIAO_SOUZA_FILHO;REPUBLICA
12149;32;320530;UNIDADE_BASICA_DE_SAUDE_SANTO_ANDRE;RUA_DA_CORAGEM;SANTO_ANDRE
12157;32;320530;UNIDADE_BASICA_DE_SAUDE_ILHA_DE_SANTA_MARIA;RUA_JOAO_BASTOS_VIEIRA;ILHA_DE_SANTA_MARIA
12165;32;320530;UNIDADE_BASICA_DE_SAUDE_CONSOLACAO_MARIA_RANGEL_PASSOS;RUA_DESEMBARGADOR_OTAVIO_DE_CARVALHO_LENGRUBER;CONSOLACAO
12173;32;320530;UNIDADE_BASICA_DE_SAUDE_DE_FONTE_GRANDE_DR_AFFONSO_SCHWAB;GRACIANO_NEVES;CENTRO
12262;32;320530;UNIDADE_BASICA_DE_SAUDE_VITORIA;RUA_CAIS_DE_SAO_FRANCISCO;CENTRO
12696;33;330330;MMF_DE_VARZEA_DAS_MOCAS_DR_TOBIAS_TOSTES_MACHADO;ESTRADA_VELHA_DE_MARICA;RIO_DO_OURO
12785;33;330330;UBS_ENGENHOCA;RUA_VEREADOR_JOSE_VICENTE_SOBRINHO;ENGENHOCA
12807;33;330330;UBS_SANTA_BARBARA;RUA_JANDIRA_PEREIRA;SANTA_BARBARA
12831;33;330330;MMF_DO_BADU_DR_BARROS_TERRA_PROF_BARROS_TERRA;ESTR_ALCEBIADES_PINTO;BADU
12874;33;330330;UBS_MORRO_DO_ESTADO;RUA_ARAUJO_PIMENTA;MORRO_DO_ESTADO
13048;33;330330;UNIDADE_BASICA_DE_SAUDE_DO_CENTRO;RUA_VISCONDE_URUGUAI;CENTRO
13145;41;410040;U_S_CACHOEIRA;RUA_ANTONIO_RODRIGUES_DIAS;CACHOEIRA
13161;41;410040;U_S_JARDIM_ROMA;RUA_ARAUCARIA;JARDIM_ROMA
13188;41;410040;U_S_TAMBOARA;RUA_PONTAL_DO_SUL;JARDIM_GRAZIELE
2445;28;280030;US_HUMBERTO_MOURAO_GUIMARAES_SAO_CONRADO;RUA_A;SAO_CONRADO
13218;41;410040;U_S_TRANQUEIRA;ANTONIO_STOCHEIRO;TRANQUEIRA
13277;41;410040;U_S_LAMENHA;RUA_WADISLAU_BUGALSKI;LAMENHA
13641;41;410400;UNIDADE_DE_SAUDE_DACYR_SIQUEIRA_TREVISAN;DR_JOAO_CANDIDO;JARDIM_DA_CAMPINA
13684;41;410400;UNIDADE_DE_SAUDE_JOAO_HAMILTON_BELO;JULIO_GUIDOLIM;JARDIM_SANTA_ROSA
13226;41;410040;U_S_TANGUA;CESAR_AUGUSTO_FERRI;TANGUA
13692;41;410400;UNIDADE_DE_SAUDE_CONCEICAO_MARIA_DE_ANDRADE;JOSE_ROMAGNANI;JARDIM_PAULISTA
13714;41;410400;UNIDADE_DE_SAUDE_PAIOL_DE_BAIXO;BR_116_KM_50;PAIOL_DE_BAIXO
13897;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_GUARANY;RUA_IPE;JARDIM_GUARANY
13900;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_BATEIAS;JOIL_ANTONIO_BASSO;BATEIAS
13706;31;311510;CENTRO_ODONTOLOGICO_DR_SEPTIMIO_SALERNO;RUA_IRMA_PAULINA;CENTRO
13994;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_AGUAS_CLARAS;RUA_ALCEBIADES_AFFONSO_GUIMARAES;AGUAS_CLARAS
14028;41;410420;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_RONDINHA;ESTRADA_DA_SEREIA;RONDINHA
14044;41;410425;US_TADEU_LUIZ_MANFRON;RUA_SILVESTRE_JAREK;CENTRO
14079;41;410425;PS_CONCEICAO;ESTRADA_PRINCIPAL_DA_CONCEICAO;CONCEICAO
14087;41;410425;PS_RETIRO;ESTRADA_PRINCIPAL_DO_RETIRO;RETIRO
14184;41;410430;UNIDADE_DE_SAUDE_PAULISTA;RUA_NELSON_GUIMARAES_MONTEIRO;JARDIM_PAULISTA
14265;41;410430;UNIDADE_DE_SAUDE_CENTRO_SOCIAL_URBANO;AVENIDA_AFONSO_BOTELHO;CENTRO
14273;41;410430;UNIDADE_DE_SAUDE_DR_GERMANO_TRAPLE_COHAPAR;RUA_PICA_PAU;COHAPAR
14281;41;410430;UNIDADE_DE_SAUDE_ALVORADA;RUA_MANOEL_PEREIRA_ESQ_COM_HILDA_MENIN;JARDIM_ALVORADA
14338;41;410430;UNIDADE_DE_SAUDE_DR_DELBOS_ZOLA_LEODORO_DA_SILVA;RUA_NOSSA_SENHORA_APARECIDA;VILA_CANDIDA
14346;41;410430;UNIDADE_DE_SAUDE_URUPES;RUA_SAO_JOSE;CENTRO
14621;41;410430;UNIDADE_DE_SAUDE_RIO_DA_VARZEA;ESTRADA_PARA_O_BARREIRO_DAS_FRUTAS_KM_22;ZONA_RURAL
14850;41;410580;CENTRO_DE_SAUDE_SEDE_COLOMBO;RUA_JOSE_LEAL_FONTOURA;CENTRO
14931;41;410580;CENTRO_DE_SAUDE_OSASCO;RUA_PREFEITO_PIO_ALBERTI;OSASCO
14958;41;410580;CENTRO_DE_SAUDE_SAO_DOMINGOS;RUA_LUDOVICO_KACHEL;SAO_DOMINGOS
14966;41;410580;CENTRO_DE_SAUDE_SANTA_TEREZA;RUA_COLIBRI;JARDIM_SANTA_TEREZA
14974;41;410580;CENTRO_DE_SAUDE_SAO_DIMAS;RUA_PRESIDENTE_FARIA;SAO_DIMAS
15164;41;410620;UBS_DEPARTAMENTO;RUA_DESEMBARGADOR_LAURO_LOPES;CENTRO
15202;41;410620;UBS_CATANDUVAS;RUA_QUINZE_DE_NOVEMBRO;CATANDUVAS_DO_SUL
16624;41;410690;UMS_AURORA;RUA_TEOFILO_MANSUR;NOVO_MUNDO
16632;41;410690;UMS_BARIGUI_PSF;RUA_ARTHUR_MARTINS_FRANCO;CIC
16659;41;410690;UMS_ESTRELA;RUA_FRANCISCO_NOWOTARSKI;FAZENDINHA
16667;41;410690;UMS_FANNY_LINDOIA;RUA_CONDE_DOS_ARCOS;LINDOIA
16675;41;410690;UMS_PAROLIN_PSF;RUA_SERGIPE;PAROLIN
16683;41;410690;UMS_SABARA_PSF;RUA_PEDRO_ANDRETTA;CIC
16691;41;410690;UMS_SANTA_AMELIA;RUA_BERTA_KLEMTZ;FAZENDINHA
16713;41;410690;UMS_SAO_MIGUEL;RUA_DESEMBARGADOR_CID_CAMPELO;CIC
16721;41;410690;UMS_TANCREDO_NEVES;RUA_PRFA_HILDA_HANKE_GONCALVES;CIC
16748;41;410690;UMS_VILA_CLARICE;RUA_ELOY_DE_ASSIS_FABRIS;NOVO_MUNDO
16756;41;410690;UMS_VILA_FELIZ;RUA_PEDRO_GUSSO;NOVO_MUNDO
16764;41;410690;UMS_VILA_GUAIRA;RUA_SAO_PAULO;VILA_GUAIRA
16772;41;410690;UMS_VILA_LEAO;PRIMO_LOURENCO_TOSIN;PORTAO
16780;41;410690;UMS_UNIAO_DAS_VILAS;RUA_INDEPENDENCIA;SAO_BRAZ
16799;41;410690;UMS_SANTOS_ANDRADE;RUA_NELSON_FERREIRA_DA_LUZ;CAMPO_COMPRIDO
16802;41;410690;UMS_BOM_PASTOR;RUA_JOSE_CASAGRANDE;VISTA_ALEGRE
16810;41;410690;UMS_JARDIM_GABINETO_PSF;RUA_ENG_JOAO_VISINONI;CIC
16845;41;410690;UMS_SAO_BRAZ;RUA_ANTONIO_ESCORSIN;SAO_BRAZ
16853;41;410690;UMS_SAO_JOSE_PSF;RUA_PIRAI_DO_SUL;AUGUSTA
16861;41;410690;UMS_NOVA_ORLEANS;AV_VEREADOR_TOALDO_TULIO;ORLEANS
16888;41;410690;UMS_CAMPINA_DO_SIQUEIRA;MARIO_TOURINHO;CAMPINA_DO_SIQUEIRA
16896;41;410690;UMS_AUGUSTA_PSF;RUA_ROBERT_REDSINSKI;CIC
16918;41;410690;UMS_ATENAS;RUA_EMILIA_ERICHSEN;CIC_NORTE
16926;41;410690;UMS_SANTA_FELICIDADE;VIA_VENETO;SANTA_FELICIDADE
16934;41;410690;UMS_BAIRRO_NOVO_PSF;RUA_PAULO_RIO_BRANCO_DE_MACEDO;SITIO_CERCADO
16942;41;410690;UMS_OSTERNACK_PSF;RUA_MIGUEL_ROSSETIM;SITIO_CERCADO
771120;26;260590;CENTRO_DE_FISIOTERAPIA_DA_GAMELEIRA;AVENIDA_HERMINIO_APOLONIO;NOVA_GAMELEIRA
16985;41;410690;UMS_DOM_BOSCO_PSF;RUA_ANGELO_TOZIN;CAMPO_SANTANA
17000;41;410690;UMS_SALVADOR_ALLENDE_PSF;RUA_CELESTE_TORTATO_GABARDO;SITIO_CERCADO
17019;41;410690;UMS_PALMEIRAS_PSF;RUA_JOAO_BATISTA_BURBELO;TATUQUARA
17027;41;410690;UMS_PARIGOT_DE_SOUZA;RUA_JOAO_ELOY_DE_SOUZA;SITIO_CERCADO
17035;41;410690;UMS_IRACEMA;RUA_NIVALDO_BRAGA;CAPAO_DA_IMBUIA
17043;41;410690;UMS_TRINDADE_PSF;RUA_RORAIMA;CAJURU
17051;41;410690;UMS_SOLITUDE_PSF;RUA_ISAIAS_FERREIRA_DA_SILVA;CAJURU
17078;41;410690;UMS_SAO_DOMINGOS_PSF;RUA_LADISLAU_MIKOSZ;CAJURU
17086;41;410690;UMS_LOTIGUACU_PSF;RUA_EUNICE_BETTINI_BARTOSZECK;UBERABA
17094;41;410690;UMS_CAMARGO;RUA_PEDRO_VIOLANI;CAJURU
17108;41;410690;UMS_CAJURU;RUA_PEDRO_BOCCHINO;CAJURU
17116;41;410690;UMS_SAO_PAULO;AVN_CANAL_RIO_BELEM;UBERABA
17124;41;410690;UMS_ESMERALDA;RUA_CEL_RIVADAVIA_P_DE_MORAIS;XAXIM
17140;41;410690;UMS_MORADIAS_BELEM_PSF;RUA_CEZINANDO_DIAS_PAREDES;BOQUEIRAO
17159;41;410690;UMS_IRMA_TEREZA_ARAUJO_PSF;RUA_MAESTRO_CARLOS_FRANK;BOQUEIRAO
17167;41;410690;UMS_TAPAJOS;RUA_ANDRE_FERREIRA_DE_CAMARGO;XAXIM
17175;41;410690;UMS_SAO_PEDRO;RUA_BERNARDO_MANN_S_N;XAXIM
17183;41;410690;UMS_XAXIM;RUA_BATISTA_DA_COSTA;XAXIM
17191;41;410690;UMS_ERICO_VERISSIMO_PSF;RUA_EXP_FRANCISCO_PEREIRA_DOS_SANTOS;ALTO_BOQUEIRAO
17205;41;410690;UMS_WALDEMAR_MONASTIER_PSF;RUA_ROMEU_BACH;BOQUEIRAO
17213;41;410690;UMS_JARDIM_PARANAENSE_PSF;RUA_PEDRO_NABOSNE;ALTO_BOQUEIRAO
17221;41;410690;UMS_VILA_HAUER;RUA_WALDEMAR_KOST;HAUER
17248;41;410690;UMS_VISITACAO;RUA_BLEY_ZORNING;BOQUEIRAO
17256;41;410690;UMS_CONCORDIA_PSF;RUA_DILERMANDO_PEREIRA_DE_ALMEIDA;PINHEIRINHO
17264;41;410690;UMS_NOSSA_SENHORA_DO_SAGRADO_CORACAO_PSF;RUA_ANTONIO_CLAUDINO;PINHEIRINHO
17280;41;410690;UMS_MARIA_ANGELICA_PSF;RUA_JULIO_TEODORICO_GUIMARAES;PINHEIRINHO
17299;41;410690;UMS_IPIRANGA;RUA_SANTA_REGINA;CAPAO_RASO
17302;41;410690;UMS_OSWALDO_CRUZ_PSF;RUA_PEDRO_GUSSO;CIDADE_INDUSTRIAL
17310;41;410690;UMS_POMPEIA_PSF;RUA_JOAO_BATISTA_BETTEGA;TATUQUARA
17329;41;410690;UMS_VILA_MACHADO;RUA_LAUDELINO_FERREIRA_LOPES;PINHEIRINHO
17337;41;410690;UMS_PARQUE_INDUSTRIAL;RUA_LAUDELINO_FERREIRA_LOPES;CAPAO_RASO
17345;41;410690;UMS_VILA_VERDE_PSF;RUA_EMILIO_ROMANI;CIDADE_INDUSTRIAL
17361;41;410690;UMS_MORADIAS_DA_ORDEM_PSF;RUA_JOVENILSON_DE_OLIVEIRA;TATUQUARA
17388;41;410690;UMS_TAIZ_VIVIANE_MACHADO_PSF;RUA_GASTAO_NATAL_SIMONE;CIDADE_INDUSTRIAL
2526;28;280030;US_FRANCISCO_FONSECA_DEZOITO_DO_FORTE;AV_ALVARO_MARCIEL;18_DO_FORTE
17426;41;410690;UMS_VILA_DIANA;RUA_RENE_DESCARTES;ABRANCHES
17434;41;410690;UMS_VILA_ESPERANCA_PSF;RUA_CATARATAS_DO_IGUACU;ATUBA
2623;28;280030;US_WALTER_CARDOSO_VENEZA;RUA_B;VENEZA
17450;41;410690;UMS_TARUMA_PSF;RUA_JOSE_VERISSIMO;BAIRRO_ALTO
17469;41;410690;UMS_SANTA_EFIGENIA;RUA_VOLTAIRE;BARREIRINHA
17477;41;410690;UMS_SANTA_CANDIDA;AV_PARANA;SANTA_CANDIDA
17493;41;410690;UMS_FERNANDO_DE_NORONHA;RUA_JOAO_MEQUETTI;SANTA_CANDIDA
17507;41;410690;UMS_BARREIRINHA;RUA_SANTA_GEMA_GALGANI;BARREIRINHA
17515;41;410690;UMS_BACACHERI;AVN_ERASTO_GAERTNER;BACACHERI
17523;41;410690;UMS_ATUBA;RUA_RIO_PELOTAS;ATUBA
17531;41;410690;UMS_ABAETE;RUA_DELEGADO_MIGUEL_ZACARIAS;BOA_VISTA
17558;41;410690;UMS_VILA_LEONICE_PSF;AV_ANITA_GARIBALDI;CACHOEIRA
17566;41;410765;UNIDADE_DE_SAUDE_VILA_MARLI;RUA_PARAGUAI;NACOES
17590;41;410765;UNIDADE_DE_SAUDE_EUCALIPTOS;RUA_SERINGUEIRA;EUCALIPTOS
2836;28;280030;US_LAURO_DANTAS_HORA_BUGIO;RUA_PROJETADA;BUGIO
17647;41;411320;CENTRO_DE_SAUDE_DR_EUGENIO_ALVES_GUIMARAES;RUA_MARECHAL_FLORIANO_PEIXOTO;CENTRO
17736;41;411320;MARIA_LUCIA_DA_SILVEIRA_DIB_MANNE;RUA_MARINALDO_DO_ROCIO_CORTES_BERGHAUSER;DIB_MANNE
17760;41;411320;CENTRO_SOCIAL_RURAL_MARIENTAL;RUA_NOSSA_SENHORA_DO_PERPETUO_SOCORRO;DISTRITO_DA_MARIENTA
17787;41;411430;POSTO_DE_SAUDE_ELSIO_DE_ASSIS;RUA_FRANCISCO_DE_ASSIS_PEREIRA_MAGALHAES;AREIA_BRANCA_DOS_ASS
17825;41;411430;POSTO_DE_SAUDE_OLIMPIO_JOSE_DA_ROCHA;ESTRADA_PRINCIPAL;ESPIGAO_DAS_ANTAS
11908;32;320530;UNIDADE_BASICA_DE_SAUDE_MARIA_ORTIZ;RUA_PROFESSOR_RENATO_RIBEIRO_DOS_SANTOS;MARIA_ORTIZ
17892;41;411850;UNIDADE_DE_SAUDE_MORUMBI;TRAVESSA_DOURADO;MORUMBI
17957;41;411850;UNIDADE_DE_SAUDE_NOVO_HORIZONTE;RUA_DOS_JASMINS;NOVO_HORIZONTE
17965;41;411850;UNIDADE_DE_SAUDE_SAO_CRISTOVAO;RUA_XXI_DE_ABRIL;SAO_CRISTOVAO
17973;41;411850;UNIDADE_DE_SAUDE_VILA_ESPERANCA;RUA_MARCOS_PENSO;VILA_ESPERANCA
17981;41;411850;UNIDADE_DE_SAUDE_SAO_JOAO;RUA_SADI_BERTOL;SAO_JOAO
18007;41;411850;UNIDADE_DE_SAUDE_SAO_ROQUE_DO_CHOPIM;RUA_14_DE_SETEMBRO;SAO_ROQUE_DO_CHOPIM
18015;41;411850;UNIDADE_DE_SAUDE_PLANALTO;RUA_SAO_FRANCISCO_DE_ASSIS;PLANALTO
18031;41;411910;CENTRO_DE_SAUDE_DE_PIEN;RUA_BELO_HORIZONTE;CENTRO
18074;41;411910;PS_DE_TRIGOLANDIA;RUA_SANTO_ANDRE;TRIGOLANDIA
18236;41;411915;UNIDADE_DE_SAUDE_DA_FAMILIA_VARGEM_GRANDE;RUA_GUILHERME_CEOLIN;VARGEM_GRANDE
18414;41;411950;U_S_JAMES_RIBAS_MARTINS_SAO_CRISTOVAO;RUA_HENRIQUE_BRUDECK;SAO_CRISTOVAO
18422;41;411950;U_S_TAKAMI_TANO_VILA_MACEDO;RUA_MANAUS;VILA_MACEDO
18449;41;411950;U_S_CARLOS_JESS_JD_CAICARA;RUA_BETONEX;JARDIM_CAICARA
9237;35;354990;UBS_VILA_PAIVA;RUA_JOAO_PEDRO_DA_ROCHA;VILA_PAIVA
18481;41;412080;UNIDADE_DE_SAUDE_BORDA_DO_CAMPO;RUA_VALETIN_ANDREATTA;BORDA_CO_CAMPO
18503;41;412080;UNIDADE_DE_SAUDE_SEDE;RUA_ANTONIO_THOMAZ_BITENCOURT;CENTRO
18511;41;412080;UNIDADE_DE_SAUDE_JARDIM_MENINO_DEUS;RUA_CARLOS_SBRISSIA;JARDIM_MENINO_DEUS
20400;26;260290;USF_PAJUCARA;RUA_PAJUCARA;PONTEZINHA
18538;41;412080;UNIDADE_DE_SAUDE_CAMPININHA;ESTRADA_DA_GRACIOSA;CAMPINNIHA
18562;41;412120;NIS_I;RUA_PEDRO_ZOLNER;CENTRO
10227;50;500270;SESAU_UBS_JAIR_GARCIA_DE_FREITAS_26_DE_AGOSTO;RUA_RUI_BARBOSA;SAO_FRANCISCO
14877;41;410580;CENTRO_DE_SAUDE_MARACANA;RUA_DOS_EUCALIPTOS;MARACANA
18651;41;412230;CASA_DE_SAUDE_DA_MULHER_E_DA_CRIANCA;RUA_NICOLAU_MADER;CENTRO
18686;41;412230;ESTRATEGIA_SAUDE_DA_FAMILIA_ANTONIO_ABDALA_JOSE;RUA_ADOLFO_ALOIS_PFEFFER;ALTO
18708;41;412230;ESTRATEGIA_SAUDE_DA_FAMILIA_RUBENS_ZAGESKI;VILA_SAO_JUDAS_TADEU;VILA_SAO_JUDAS_TADEU
18724;41;412230;ESTRATEGIA_SAUDE_DA_FAMILIA_ALZIRO_ALVES;RUA_ERVINO_PAULO_WEINSCHUTZ;ROSEIRA
18740;41;412230;ESTRATEGIA_SAUDE_DA_FAMILIA_VEREADOR_LUIZ_MILCHESKI;GUILHERME_FRANCISCO_JOHN;LAGEADO_DOS_VIEIRAS
18759;41;412230;ESF_EUCLIDES_JOSE_DE_OLIVEIRA_BRAZ;RUA_DARCI_DE_OLIVEIRA_BRAZ;FAZENDINHA
18783;41;412230;ESTRATEGIA_SAUDE_DA_FAMILIA_JORGE_RICARDO_HIRT;RUA_EMILIO_VON_LINSINGEN;ESTACAO_NOVA
18791;41;412550;UNIDADE_DE_SAUDE_AFONSO_PENA;RUA_ANTONIO_BIANCHETTI;AFONSO_PENA
18805;41;412550;UNIDADE_DE_SAUDE_GUATUPE;RUA_HERMINDA_DA_ROCHA_BARBOSA;SANTA_FE
18848;41;412550;UNIDADE_DE_SAUDE_SAO_MARCOS;RUA_AUGUSTO_DEBARBA;SAO_MARCOS
6372082;17;172100;UNIDADE_DE_SAUDE_DA_FAMILIA_DEISE_DE_FATIMA_ARAUJO_DE_PAULA;ARSE_13_ALAMEDA_02_LOTE_05;CENTRO
18872;41;412550;UNIDADE_DE_SAUDE_XINGU;RUA_ILHIO_PEDRO_GASPARELO;XINGU
18899;41;412550;UNIDADE_DE_SAUDE_MORADIAS_TREVISAN;RUA_LUIZ_ORIDES_DA_ROCHA;JD_NAIME
18929;41;412550;UNIDADE_DE_SAUDE_CIDADE_JARDIM;RUA_TARCILIO_ZOELNER;CIDADE_JARDIM
18937;41;412550;UNIDADE_DE_SAUDE_BORDA_DO_CAMPO;ESTRADA_DA_ROSEIRA;BORDA_DO_CAMPO
18953;41;412550;UNIDADE_DE_SAUDE_MURICI;RUA_JOAO_LIPINSKI;MURICI
18961;41;412550;UNIDADE_DE_SAUDE_MALHADA;RUA_ANTONIO_GREBOGI;COLONIA_MALHADA
19070;41;412550;UNIDADE_DE_SAUDE_CAMPO_LARGO_DA_ROSEIRA;RUA_ANTONIO_SINGER;CAMPO_LARGO_DA_ROSEI
19097;41;412550;UNIDADE_DE_SAUDE_CACHOEIRA;RUA_BENJAMIN_NEGOSEKI;CACHOEIRA
7206968;22;220250;CINOBILINA_GONCALVES_DIAS;POVOADO_SERRINHA;SERRINHA
19119;41;412550;UNIDADE_DE_SAUDE_CAMPINA_DO_TAQUARAL;RUA_JOSE_ZANQUETA_FILHO;CAMPINA_DO_TAQUARAL
19275;42;420540;CS_AGRONOMICA;RUA_RUI_BARBOSA;AGRONOMICA
19348;42;420540;CS_FAZENDA_DO_RIO_TAVARES;RODOVIA_SC_405;FAZENDA_DO_RIO_TAVAR
19364;42;420540;CS_COSTEIRA_DO_PIRAJUBAE;RUA_JOAO_CANCIO_JACQUES;COST_DO_PIRAJUBAE
19399;42;420540;CS_VILA_APARECIDA;RUA_FERMINO_COSTA;COQUEIROS
19453;42;420540;CS_BALNEARIO;AVENIDA_SANTA_CATARINA;BALNEARIO
19488;42;420540;CS_CAPOEIRAS;RUA_IRMA_BONAVITA;CAPOEIRAS
19496;42;420540;CS_SACO_DOS_LIMOES;RUA_ALDO_ALVES;SACO_DOS_LIMOES
19518;42;420540;CS_SAPE;TRAV_VALDEMAR_OSMAR_HERMANN;SAPE
19542;42;420540;CS_ABRAAO;RUA_JOAO_MEIRELES;ABRAAO
19550;42;420540;CS_NOVO_CONTINENTE;RUA_PROFESSOR_CLEMENTINO_DE_BRITO;CAPOEIRAS
19577;42;420540;CS_RIBEIRAO_DA_ILHA;RUA_JOAO_JOSE_DAVILA;RIBEIRAO_DA_ILHA
19585;42;420540;CS_CARIANOS;R_VEREADOR_OSVALDO_BITTENCOURT;CARIANOS
19615;42;420540;CS_CAMPECHE;RUA_DA_CAPELA;CAMPECHE
19658;42;420540;CS_TAPERA;RUA_DAS_AREIAS;TAPERA
19666;42;420540;CS_PANTANO_DO_SUL;RUA_ABELARDO_OTACILIO_GOMES;PANTANO_DO_SUL
19712;42;420540;CS_JARDIM_ATLANTICO;ALEIXO_ALVES_DE_SOUZA;JARDIM_ATLANTICO
19739;42;420540;CS_PRAINHA;RUA_SILVA_JARDIM;JOSE_MENDES
19747;42;420540;CS_CAEIRA_DA_BARRA_DO_SUL;RODOVIA_BALDICERO_FILOMENO;CAERIA_DA_BARRA_DO_S
19801;42;420540;CS_MONTE_CRISTO;RUA_JOAQUIM_NABUCO;MONTE_CRISTO
19852;42;420540;CS_MORRO_DAS_PEDRAS;RODOVIA_SC_406;MORRO_DAS_PEDRAS
19976;42;420540;CS_COSTA_DA_LAGOA;GERAL_COSTA_DA_LAGOA;COSTA_DA_LAGOA
20028;42;420540;CS_COLONINHA;RUA_ARACY_VAZ_CALLADO;COLONINHA
20036;42;420540;CS_MONTE_SERRAT;RUA_NESTOR_PASSOS;CENTRO
20087;42;420540;CS_CORREGO_GRANDE;R_JOAO_PIO_DUARTE_DA_SILVA;CORREGO_GRANDE
20311;26;260290;USF_CHARNECA_I;RUA_07;CHARNECA
20338;26;260290;USF_PIRAPAMA;RUA_DA_SUDADE;PIRAPAMA
20346;26;260290;USF_ITAPUAMA;PRAIA_DE_ITAPUAMA;ITAPUAMA
20354;26;260290;USF_GAIBU;AV_LAURA_CAVALCANTE;GAIBU
20362;26;260290;USF_SACRAMENTO;RUA_DA_ALEGRIA;PONTEZINHA
20389;26;260290;USF_CHARNEQUINHA;RUA_JOSE_PAULO_DA_CUNHA;CHARNEQUINHA
20397;26;260290;USF_MANGUEIRA;RUA_BOM_SUCESSO;PONTE_DOS_CARVALHOS
20478;26;260290;USF_CHARNECA_III;RUA_27;CHARNECA
20486;26;260290;USF_SAO_FRANCISCO_IV;RUA_03;SAO_FRANCISCO
20494;26;260290;USF_BELA_VISTA_I;RUA_05;BELA_VISTA
20508;26;260290;USF_BELA_VISTA_II;RUA_96;BELA_VISTA
